Trigger Count=950	Output Count=331	Elapsed Time=18.977	Number of Pulses CH0=2	Number of Pulses CH1=0
ple rate (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.3000	Channel 0 threshold (V)=0.0250	Channel 1 threshold (V)=0.0200	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=1.00E+6
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
5.456000E-6	0.532972	9.792085E-8	7.556000E-6	0.328772	1.052857E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.531164	9.732406E-8	7.556000E-6	0.328589	1.049545E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.532882	9.814749E-8	7.556000E-6	0.326735	1.046232E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.531192	9.817513E-8	7.556000E-6	0.323926	1.048188E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.532407	9.768777E-8	7.552000E-6	0.327392	1.049576E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.531083	9.784945E-8	7.556000E-6	0.323777	1.044018E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.531929	9.764361E-8	7.552000E-6	0.329363	1.046558E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.531696	9.796857E-8	7.552000E-6	0.329437	1.045372E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.538227	9.774051E-8	7.556000E-6	0.326106	1.045369E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.531249	9.826080E-8	7.556000E-6	0.327303	1.051229E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.532405	9.759143E-8	7.552000E-6	0.324600	1.046510E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.531111	9.795408E-8	7.552000E-6	0.325173	1.042053E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.532832	9.778972E-8	7.556000E-6	0.326764	1.049577E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.531764	9.764811E-8	7.556000E-6	0.323771	1.041298E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.531173	9.798025E-8	7.556000E-6	0.326233	1.050576E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.532971	9.772293E-8	7.556000E-6	0.323970	1.044172E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.531518	9.805350E-8	7.552000E-6	0.327517	1.045598E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.533071	9.747237E-8	7.556000E-6	0.326552	1.053016E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.533077	9.721320E-8	7.556000E-6	0.325402	1.044860E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.534063	9.771170E-8	7.552000E-6	0.324888	1.039461E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.532224	9.782502E-8	7.556000E-6	0.328044	1.049915E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.531664	9.801532E-8	7.556000E-6	0.322954	1.046077E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.532736	9.807076E-8	7.552000E-6	0.324384	1.040634E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.533800	9.796287E-8	7.556000E-6	0.323574	1.044297E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.534364	9.763582E-8	7.552000E-6	0.324096	1.051070E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.532333	9.782785E-8	7.552000E-6	0.323383	1.041184E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.531749	9.741749E-8	7.556000E-6	0.325058	1.047183E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.534254	9.814800E-8	7.556000E-6	0.323930	1.046194E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
