Trigger Count=936	Output Count=376	Elapsed Time=18.693	Number of Pulses CH0=2	Number of Pulses CH1=0
ple rate (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.3000	Channel 0 threshold (V)=0.0250	Channel 1 threshold (V)=0.0200	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=1.00E+6
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
5.452000E-6	0.537417	9.831894E-8	2.655200E-5	0.324883	1.041652E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.531646	9.793390E-8	2.655600E-5	0.324101	1.041793E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.531349	9.792616E-8	2.655600E-5	0.324156	1.042110E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.534439	9.792237E-8	2.655600E-5	0.327540	1.057141E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.532853	9.805910E-8	2.655200E-5	0.324344	1.041541E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.533188	9.710713E-8	2.655600E-5	0.323080	1.044627E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.530292	9.812011E-8	2.655600E-5	0.323042	1.038555E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.531423	9.791894E-8	2.655200E-5	0.325510	1.043938E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.531631	9.761226E-8	2.655600E-5	0.325877	1.056635E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.530381	9.797535E-8	2.655600E-5	0.323939	1.039306E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.530286	9.732220E-8	2.655600E-5	0.327248	1.047855E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.532319	9.799910E-8	2.655600E-5	0.326258	1.051459E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.532863	9.805798E-8	2.655200E-5	0.326038	1.037372E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.531660	9.766401E-8	2.655200E-5	0.329097	1.045540E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.538338	9.798040E-8	2.655600E-5	0.325249	1.045069E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.532000	9.799443E-8	2.655600E-5	0.324769	1.043426E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.529911	9.778482E-8	2.655200E-5	0.324773	1.045482E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.532476	9.816318E-8	2.655600E-5	0.325149	1.039624E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.529753	9.748147E-8	2.655600E-5	0.324376	1.050210E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.531132	9.789449E-8	2.655600E-5	0.328299	1.044505E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.532628	9.798479E-8	2.655200E-5	0.325853	1.038740E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.530838	9.828350E-8	2.655600E-5	0.324325	1.043251E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.530989	9.754663E-8	2.655600E-5	0.323808	1.050607E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.531657	9.783334E-8	2.655600E-5	0.325360	1.045806E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.531564	9.810470E-8	2.655600E-5	0.324182	1.044640E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.531764	9.749543E-8	2.655600E-5	0.324243	1.048582E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.530344	9.746238E-8	2.655600E-5	0.325067	1.049052E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.530909	9.735968E-8	2.655600E-5	0.323639	1.049085E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.531938	9.759562E-8	2.655600E-5	0.324081	1.046895E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.531298	9.746501E-8	2.655600E-5	0.325277	1.048616E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.532652	9.819780E-8	2.655600E-5	0.321586	1.039343E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.530919	9.754545E-8	2.655600E-5	0.324881	1.046077E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.531828	9.754855E-8	2.655600E-5	0.324863	1.051838E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.531992	9.809806E-8	2.655200E-5	0.325572	1.043185E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.531859	9.755330E-8	2.655600E-5	0.324972	1.049679E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.531689	9.793512E-8	2.655600E-5	0.323198	1.042903E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.532641	9.786933E-8	2.655200E-5	0.326407	1.044681E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
