Trigger Count=394	Output Count=243	Elapsed Time=07.846	Number of Pulses CH0=2	Number of Pulses CH1=0
ple rate (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.3000	Channel 0 threshold (V)=0.0250	Channel 1 threshold (V)=0.0200	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=1.00E+6
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
5.456000E-6	0.458923	9.965865E-8	2.655600E-5	0.252571	1.032672E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.452640	9.917739E-8	2.655200E-5	0.253602	1.031691E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.457105	9.984959E-8	2.655200E-5	0.251922	1.029981E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.455906	9.956988E-8	2.655600E-5	0.256515	1.039983E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.456123	9.956080E-8	2.655200E-5	0.251965	1.028153E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.458349	9.941752E-8	2.655600E-5	0.255748	1.037612E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.453111	9.952630E-8	2.655600E-5	0.254855	1.036379E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.453172	9.907698E-8	2.655200E-5	0.253670	1.038269E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.453809	9.864761E-8	2.655600E-5	0.256000	1.039375E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.455774	9.948067E-8	2.655600E-5	0.254622	1.033772E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.456908	9.988832E-8	2.655200E-5	0.252459	1.035407E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.452682	9.879666E-8	2.655600E-5	0.252482	1.043676E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.457075	9.953719E-8	2.655200E-5	0.253908	1.032923E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.452844	9.919208E-8	2.655600E-5	0.253278	1.033107E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.452000E-6	0.456867	9.941850E-8	2.655600E-5	0.253725	1.032632E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.452359	9.870782E-8	2.655600E-5	0.254583	1.039476E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.455923	9.919974E-8	2.655600E-5	0.254639	1.045262E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.451456	9.956897E-8	2.655600E-5	0.255187	1.031402E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.455060	9.975211E-8	2.655600E-5	0.253632	1.037073E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.456265	9.987730E-8	2.655600E-5	0.252417	1.034962E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.456000E-6	0.458547	9.975670E-8	2.655600E-5	0.252997	1.037245E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
