Fri, Apr 04, 2025
3:43:48 PM

Temperature (K)	B-Field (Gauss)	sample I AB	sample I AD	sample I AC	sample I BD	sample I -AB	sample I -AD	sample I -AC	sample I -BD	Voltage DC	Voltage BC	Voltage BD	Voltage AC	Voltage -DC	Voltage -BC	Voltage -BD	Voltage -AC	
157.4950000	2565.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0567305	0.0653471	-0.0502125	-0.0713210	-0.0570912	-0.0661737	0.0494115	0.0708046
159.2000000	-2592.9001465	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0574666	0.0699874	0.0718323	0.0502308	-0.0578266	-0.0708171	-0.0727670	-0.0508811
160.5100000	-36.6800003	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0501417	0.0592045	0.0098517	-0.0084402	-0.0505115	-0.0599996	-0.0106962	0.0078362
161.8600000	2565.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0598062	0.0690129	-0.0503103	-0.0726373	-0.0601816	-0.0698192	0.0495373	0.0721064
163.4400000	-2592.5000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0604414	0.0735977	0.0731320	0.0503345	-0.0608429	-0.0744212	-0.0740204	-0.0509839
164.7050000	-36.7000008	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0531160	0.0627849	0.0104636	-0.0090113	-0.0535298	-0.0635824	-0.0112639	0.0084183
165.9950000	2564.6999512	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0627673	0.0725526	-0.0503871	-0.0739035	-0.0632061	-0.0733866	0.0496678	0.0734014
167.6700000	-2592.1999512	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0634877	0.0773107	0.0744802	0.0504588	-0.0639864	-0.0781761	-0.0753090	-0.0510507
169.0950000	-36.6199989	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0563110	0.0666397	0.0111301	-0.0096103	-0.0568255	-0.0674806	-0.0118700	0.0090869
170.3650000	2564.6999512	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0660276	0.0764729	-0.0504634	-0.0752701	-0.0665812	-0.0773573	0.0498002	0.0748510
171.9350000	-2591.8000488	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0667612	0.0812877	0.0759102	0.0505901	-0.0673515	-0.0821990	-0.0767014	-0.0511196
173.3650000	-36.5299988	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0596593	0.0706719	0.0118070	-0.0102486	-0.0602510	-0.0715593	-0.0125248	0.0097654
174.6450000	2564.6000977	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0694648	0.0805776	-0.0505569	-0.0767177	-0.0700699	-0.0814876	0.0499090	0.0763225
176.2250000	-2591.5998535	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0702487	0.0855189	0.0773977	0.0506828	-0.0708952	-0.0864624	-0.0781785	-0.0512092
177.5300000	-36.5499992	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0631157	0.0748232	0.0125081	-0.0109166	-0.0637370	-0.0757205	-0.0132018	0.0104506
178.8500000	2564.3000488	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0729809	0.0847708	-0.0506277	-0.0781920	-0.0736051	-0.0856893	0.0500013	0.0778050
180.5500000	-2591.5998535	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0739239	0.0899476	0.0789388	0.0507608	-0.0745583	-0.0908743	-0.0797009	-0.0512843
181.8450000	-36.5000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0668065	0.0792456	0.0132443	-0.0116472	-0.0674401	-0.0801542	-0.0139333	0.0111805
183.2800000	2564.1999512	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0768305	0.0893567	-0.0506878	-0.0797804	-0.0774544	-0.0902583	0.0500672	0.0793863
184.8450000	-2591.3000488	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0776835	0.0944908	0.0805029	0.0508125	-0.0783223	-0.0954095	-0.0812456	-0.0513287
