Fri, Apr 04, 2025
2:15:26 PM

Temperature (K)	B-Field (Gauss)	sample I AB	sample I AD	sample I AC	sample I BD	sample I -AB	sample I -AD	sample I -AC	sample I -BD	Voltage DC	Voltage BC	Voltage BD	Voltage AC	Voltage -DC	Voltage -BC	Voltage -BD	Voltage -AC	
192.8200000	3868.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0088965	0.0102223	-0.0079770	-0.0113881	-0.0092778	-0.0109056	0.0071734	0.0108074
194.3700000	-3882.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0089512	0.0108834	0.0108019	0.0073394	-0.0093435	-0.0115913	-0.0116328	-0.0079193
195.6850000	-30.6499996	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0077912	0.0091708	0.0012065	-0.0017170	-0.0081813	-0.0098560	-0.0020130	0.0011370
197.0050000	3867.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0092964	0.0107138	-0.0079637	-0.0115499	-0.0096850	-0.0113875	0.0071761	0.0109711
198.8700000	-3882.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0093774	0.0114171	0.0109867	0.0073297	-0.0097787	-0.0121121	-0.0117900	-0.0079081
200.3550000	-30.5300007	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0082373	0.0097184	0.0013139	-0.0018124	-0.0086400	-0.0103950	-0.0020905	0.0012318
201.8000000	3866.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0097625	0.0112934	-0.0079370	-0.0117447	-0.0101663	-0.0119572	0.0071789	0.0111678
203.5500000	-3881.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0098432	0.0119995	0.0111962	0.0073142	-0.0102546	-0.0126786	-0.0119679	-0.0078926
205.0000000	-30.6399994	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0086919	0.0102974	0.0014373	-0.0019106	-0.0091213	-0.0109634	-0.0021774	0.0013389
206.5500000	3864.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0102380	0.0118817	-0.0079080	-0.0119377	-0.0106506	-0.0125354	0.0071740	0.0113658
208.3500000	-3879.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0103211	0.0125964	0.0113983	0.0072929	-0.0107425	-0.0132662	-0.0121505	-0.0078659
209.8000000	-30.5599995	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0091909	0.0109048	0.0015451	-0.0020161	-0.0096065	-0.0115576	-0.0022819	0.0014467
211.3000000	3863.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0107247	0.0124849	-0.0078721	-0.0121324	-0.0111404	-0.0131317	0.0071585	0.0115680
213.0500000	-3877.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0108048	0.0132101	0.0116113	0.0072673	-0.0112390	-0.0138665	-0.0123395	-0.0078352
214.5500000	-30.5799999	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0096740	0.0115152	0.0016713	-0.0021305	-0.0101110	-0.0121571	-0.0023748	0.0015644
216.0000000	3862.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0112040	0.0130991	-0.0078155	-0.0123312	-0.0116509	-0.0137336	0.0071379	0.0117621
217.7500000	-3877.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0112880	0.0138347	0.0118337	0.0072264	-0.0117461	-0.0144705	-0.0125107	-0.0077941
219.3000000	-30.5599995	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0101571	0.0121407	0.0018178	-0.0022488	-0.0106281	-0.0127663	-0.0024656	0.0016744
220.8000000	3860.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0116843	0.0137260	-0.0077340	-0.0125123	-0.0121690	-0.0143411	0.0071181	0.0119529
222.5500000	-3875.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0117390	0.0144530	0.0120611	0.0072039	-0.0122977	-0.0150961	-0.0126330	-0.0076781
224.0500000	-30.4300003	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0105845	0.0127469	0.0020014	-0.0023014	-0.0111916	-0.0133835	-0.0025199	0.0018552
225.5000000	3859.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0121081	0.0143261	-0.0076003	-0.0126180	-0.0127171	-0.0149648	0.0070863	0.0121684
227.3000000	-3874.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0122017	0.0150652	0.0122403	0.0071355	-0.0128087	-0.0156973	-0.0127551	-0.0075800
228.8000000	-30.5200005	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0110940	0.0133801	0.0021230	-0.0024292	-0.0116998	-0.0140115	-0.0026412	0.0019654
