Mon, Apr 07, 2025
1:00:58 PM

Temperature (K)	B-Field (Gauss)	sample I AB	sample I AD	sample I AC	sample I BD	sample I -AB	sample I -AD	sample I -AC	sample I -BD	Voltage DC	Voltage BC	Voltage BD	Voltage AC	Voltage -DC	Voltage -BC	Voltage -BD	Voltage -AC	
150.5200000	1939.2999268	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0052892	0.0060682	-0.0041274	-0.0060257	-0.0057494	-0.0067457	0.0033495	0.0055605
152.0800000	-1965.4000244	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0053093	0.0063658	0.0054710	0.0035844	-0.0057625	-0.0070861	-0.0063020	-0.0040310
153.3500000	-39.5400009	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0047550	0.0055377	0.0006110	-0.0010198	-0.0051996	-0.0062562	-0.0014491	0.0005694
154.7800000	1939.0999756	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0054330	0.0062025	-0.0041682	-0.0060638	-0.0058681	-0.0069241	0.0033146	0.0056351
156.3500000	-1965.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0054406	0.0064856	0.0054899	0.0036105	-0.0058824	-0.0072620	-0.0063855	-0.0040080
157.6550000	-39.4399986	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0048699	0.0056509	0.0006099	-0.0010107	-0.0053299	-0.0064356	-0.0014956	0.0006294
159.1050000	1938.9000244	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0055363	0.0063039	-0.0041890	-0.0060772	-0.0060144	-0.0071167	0.0032971	0.0057255
160.7300000	-1964.9000244	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0055424	0.0065977	0.0055280	0.0036586	-0.0060454	-0.0074680	-0.0064587	-0.0039685
162.0400000	-39.2200012	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0049873	0.0057810	0.0006230	-0.0009970	-0.0055081	-0.0066545	-0.0015361	0.0007031
163.4400000	1938.5000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0056695	0.0064616	-0.0041998	-0.0061092	-0.0062141	-0.0073529	0.0032984	0.0058375
165.0150000	-1964.9000244	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0056818	0.0067948	0.0056289	0.0036978	-0.0062926	-0.0077347	-0.0065150	-0.0039297
166.3000000	-39.3300018	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0051402	0.0060109	0.0007023	-0.0010025	-0.0057922	-0.0069521	-0.0015421	0.0007832
167.7250000	1938.3000488	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0058354	0.0067173	-0.0041590	-0.0061676	-0.0065357	-0.0076725	0.0033570	0.0059766
169.3150000	-1964.5000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0058835	0.0071066	0.0057930	0.0037368	-0.0066207	-0.0080703	-0.0065756	-0.0039083
170.5700000	-39.3300018	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0053824	0.0063638	0.0008155	-0.0010475	-0.0061305	-0.0073025	-0.0015572	0.0008546
171.9950000	1938.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0061064	0.0070898	-0.0041191	-0.0062906	-0.0068654	-0.0080213	0.0033978	0.0060935
173.6650000	-1964.3000488	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0062052	0.0075200	0.0059539	0.0037302	-0.0069637	-0.0084588	-0.0066898	-0.0039206
175.0150000	-39.2500000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0057281	0.0067871	0.0008885	-0.0011240	-0.0064821	-0.0077088	-0.0016118	0.0009112
176.3600000	1937.5999756	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0064591	0.0075187	-0.0041131	-0.0064396	-0.0072178	-0.0084318	0.0034058	0.0062321
178.0250000	-1964.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0065608	0.0079594	0.0061026	0.0037287	-0.0073115	-0.0088672	-0.0068140	-0.0039308
179.3800000	-39.3400002	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0060980	0.0072401	0.0009719	-0.0012001	-0.0068469	-0.0081373	-0.0016725	0.0009714
180.8150000	1937.4000244	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0068391	0.0079762	-0.0041030	-0.0065843	-0.0075880	-0.0088708	0.0034142	0.0063759
182.4550000	-1963.9000244	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0069365	0.0084202	0.0062561	0.0037192	-0.0076852	-0.0093195	-0.0069553	-0.0039301
183.7900000	-39.3300018	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0064859	0.0077079	0.0010543	-0.0012764	-0.0072336	-0.0085942	-0.0017469	0.0010559
185.1050000	1937.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0072063	0.0084208	-0.0040903	-0.0067316	-0.0079559	-0.0093040	0.0034129	0.0065093
186.7600000	-1963.4000244	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0073162	0.0088826	0.0064073	0.0037085	-0.0080595	-0.0097594	-0.0070940	-0.0039330
188.1650000	-39.2099991	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0068795	0.0081838	0.0011409	-0.0013581	-0.0076185	-0.0090511	-0.0018153	0.0011203
189.5850000	1937.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0076161	0.0089113	-0.0040715	-0.0068889	-0.0083565	-0.0097769	0.0034050	0.0066541
191.1750000	-1963.6000977	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0077202	0.0093718	0.0065615	0.0036888	-0.0084589	-0.0102465	-0.0072453	-0.0039248
192.4850000	-39.2900009	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0072865	0.0086711	0.0012214	-0.0014443	-0.0080220	-0.0095322	-0.0018982	0.0011920
193.8300000	1936.8000488	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0080100	0.0093809	-0.0040551	-0.0070339	-0.0087440	-0.0102390	0.0033954	0.0067878
195.4450000	-1963.1999512	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0081242	0.0098561	0.0067072	0.0036690	-0.0088598	-0.0107232	-0.0073897	-0.0039148
196.7400000	-39.2599983	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0076947	0.0091677	0.0013121	-0.0015307	-0.0084277	-0.0100227	-0.0019771	0.0012778
198.1550000	1936.5999756	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0084214	0.0098836	-0.0040335	-0.0071884	-0.0091480	-0.0107219	0.0033826	0.0069281
199.9550000	-1963.1999512	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0085487	0.0103809	0.0068670	0.0036389	-0.0092754	-0.0112266	-0.0075307	-0.0039107
201.4000000	-39.2700005	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0081557	0.0097313	0.0014156	-0.0016449	-0.0088782	-0.0105622	-0.0020651	0.0013547
202.9500000	1936.4000244	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0088875	0.0104420	-0.0040034	-0.0073632	-0.0096145	-0.0112755	0.0033594	0.0070817
204.7000000	-1962.8000488	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0090219	0.0109529	0.0070322	0.0035996	-0.0097456	-0.0117931	-0.0076929	-0.0038877
206.2000000	-39.1199989	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0086492	0.0103206	0.0015150	-0.0017417	-0.0093590	-0.0111412	-0.0021618	0.0014488
207.7000000	1936.0999756	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0093788	0.0110358	-0.0039573	-0.0075270	-0.0100875	-0.0118482	0.0033277	0.0072368
209.4500000	-1962.5999756	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0095141	0.0115540	0.0072074	0.0035456	-0.0102231	-0.0123676	-0.0078503	-0.0038603
210.9500000	-39.1199989	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0091554	0.0109330	0.0016236	-0.0018571	-0.0098461	-0.0117271	-0.0022584	0.0015417
212.4500000	1935.9000244	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0098764	0.0116385	-0.0039105	-0.0077069	-0.0105677	-0.0124232	0.0032900	0.0073907
214.3000000	-1962.5000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0100287	0.0121834	0.0073802	0.0034938	-0.0107208	-0.0129667	-0.0080097	-0.0038238
215.8500000	-39.1800003	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0096778	0.0115740	0.0017446	-0.0019754	-0.0103598	-0.0123395	-0.0023560	0.0016286
217.3500000	1935.7000732	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0103946	0.0122740	-0.0038432	-0.0078922	-0.0110735	-0.0130199	0.0032511	0.0075229
219.2500000	-1962.3999023	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0105567	0.0128461	0.0075683	0.0033950	-0.0112216	-0.0135480	-0.0081366	-0.0038100
220.7000000	-39.0800018	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0102168	0.0122583	0.0018907	-0.0021350	-0.0108764	-0.0129288	-0.0024296	0.0016936
222.2500000	1935.5000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0109218	0.0129495	-0.0037410	-0.0080895	-0.0115844	-0.0136082	0.0032141	0.0076331
224.1000000	-1962.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0110889	0.0135120	0.0077395	0.0032938	-0.0117397	-0.0141657	-0.0082713	-0.0037542
225.6000000	-39.1500015	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0107555	0.0129262	0.0020127	-0.0022695	-0.0114048	-0.0135678	-0.0025414	0.0017957
227.1000000	1935.4000244	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0114612	0.0135994	-0.0036434	-0.0082265	-0.0121013	-0.0142364	0.0031304	0.0077644
229.0000000	-1962.2000732	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0116173	0.0141566	0.0078695	0.0031906	-0.0122551	-0.0147875	-0.0083870	-0.0036580
230.5000000	-39.1800003	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0112943	0.0135805	0.0021346	-0.0023858	-0.0119311	-0.0142024	-0.0026456	0.0019100
232.0500000	1935.1999512	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0119747	0.0142342	-0.0035137	-0.0083333	-0.0126037	-0.0148536	0.0030000	0.0078477
233.8500000	-1962.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0121048	0.0147467	0.0079365	0.0030329	-0.0127317	-0.0153682	-0.0084478	-0.0035118
235.4000000	-39.0099983	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0117759	0.0141689	0.0022374	-0.0024985	-0.0123966	-0.0147718	-0.0027465	0.0020088
236.9000000	1935.1999512	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0124251	0.0147879	-0.0033221	-0.0083442	-0.0130353	-0.0153888	0.0027952	0.0078303
238.7500000	-1961.7999268	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0125118	0.0152343	0.0078894	0.0027842	-0.0131200	-0.0158272	-0.0083833	-0.0032716
240.2500000	-39.1300011	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0121521	0.0146294	0.0023187	-0.0026037	-0.0127507	-0.0152143	-0.0028350	0.0020882
241.7500000	1934.9000244	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0127213	0.0151706	-0.0029986	-0.0081768	-0.0133010	-0.0157399	0.0024601	0.0076211
243.5500000	-1961.4000244	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0127250	0.0154891	0.0076175	0.0023802	-0.0132986	-0.0160300	-0.0080755	-0.0028624
245.0500000	-39.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0122905	0.0148009	0.0023434	-0.0026493	-0.0128542	-0.0153301	-0.0028409	0.0021291
246.6000000	1934.9000244	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0127206	0.0152150	-0.0024733	-0.0077039	-0.0132609	-0.0157381	0.0019135	0.0070895
248.4500000	-1961.3000488	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0125634	0.0152863	0.0069526	0.0017117	-0.0130853	-0.0157478	-0.0073619	-0.0021935
249.9500000	-39.0699997	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0120137	0.0145008	0.0023224	-0.0026716	-0.0125004	-0.0149382	-0.0028035	0.0020930
251.5000000	1934.8000488	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0122072	0.0146557	-0.0016658	-0.0067565	-0.0126839	-0.0151030	0.0010995	0.0060747
253.3000000	-1961.0999756	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0118167	0.0143795	0.0058388	0.0008201	-0.0122926	-0.0147615	-0.0061943	-0.0013118
254.8500000	-38.9599991	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0111051	0.0134322	0.0021499	-0.0025375	-0.0115476	-0.0138058	-0.0026053	0.0019393
256.3000000	1934.5000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0110571	0.0133245	-0.0007300	-0.0053898	-0.0114626	-0.0136803	0.0001739	0.0046742
258.2500000	-1960.8999023	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0104042	0.0126540	0.0043317	-0.0001485	-0.0108294	-0.0129576	-0.0046624	-0.0003636
259.7000000	-38.9300003	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0095916	0.0116119	0.0018220	-0.0022670	-0.0099892	-0.0119300	-0.0022673	0.0016524
261.0000000	1934.2999268	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0093843	0.0113391	0.0000733	-0.0039175	-0.0097945	-0.0117028	-0.0005956	0.0032248
262.5000000	-1960.8000488	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0087747	0.0106605	0.0029911	-0.0007997	-0.0092072	-0.0109822	-0.0033644	0.0002507
263.7000000	-38.7999992	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0081071	0.0098256	0.0014994	-0.0019804	-0.0085233	-0.0101549	-0.0019423	0.0013501
265.0500000	1934.0999756	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0078203	0.0094545	0.0005109	-0.0028197	-0.0082033	-0.0097894	-0.0010190	0.0021307
266.6500000	-1960.7000732	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0071993	0.0087105	0.0019353	-0.0011490	-0.0075857	-0.0089981	-0.0023239	0.0005773
